year,month,municipality,urban_file,demand_m3,observed
2023,11,Obando,Urban_4,234721.0,True
2023,12,Obando,Urban_4,234721.0,True
2024,1,Obando,Urban_4,239540.0,True
2024,2,Obando,Urban_4,239540.0,True
2024,3,Obando,Urban_4,239540.0,True
2024,4,Obando,Urban_4,239540.0,True
2024,5,Obando,Urban_4,239540.0,True
2024,6,Obando,Urban_4,216964.0,True
2024,7,Obando,Urban_4,216964.0,True
2024,8,Obando,Urban_4,216964.0,True
2024,9,Obando,Urban_4,216964.0,True
2024,10,Obando,Urban_4,216964.0,True
2024,11,Obando,Urban_4,216964.0,True
2024,12,Obando,Urban_4,216964.0,True
2000,1,San Jose del Monte City,Urban_4,,False
2000,2,San Jose del Monte City,Urban_4,,False
2000,3,San Jose del Monte City,Urban_4,,False
2000,4,San Jose del Monte City,Urban_4,,False
2000,5,San Jose del Monte City,Urban_4,,False
2000,6,San Jose del Monte City,Urban_4,,False
2000,7,San Jose del Monte City,Urban_4,,False
2000,8,San Jose del Monte City,Urban_4,,False
2000,9,San Jose del Monte City,Urban_4,,False
2000,10,San Jose del Monte City,Urban_4,,False
2000,11,San Jose del Monte City,Urban_4,,False
2000,12,San Jose del Monte City,Urban_4,,False
2001,1,San Jose del Monte City,Urban_4,,False
2001,2,San Jose del Monte City,Urban_4,,False
2001,3,San Jose del Monte City,Urban_4,,False
2001,4,San Jose del Monte City,Urban_4,,False
2001,5,San Jose del Monte City,Urban_4,,False
2001,6,San Jose del Monte City,Urban_4,,False
2001,7,San Jose del Monte City,Urban_4,,False
2001,8,San Jose del Monte City,Urban_4,,False
2001,9,San Jose del Monte City,Urban_4,,False
2001,10,San Jose del Monte City,Urban_4,,False
2001,11,San Jose del Monte City,Urban_4,,False
2001,12,San Jose del Monte City,Urban_4,,False
2002,1,San Jose del Monte City,Urban_4,,False
2002,2,San Jose del Monte City,Urban_4,,False
2002,3,San Jose del Monte City,Urban_4,,False
2002,4,San Jose del Monte City,Urban_4,,False
2002,5,San Jose del Monte City,Urban_4,,False
2002,6,San Jose del Monte City,Urban_4,,False
2002,7,San Jose del Monte City,Urban_4,,False
2002,8,San Jose del Monte City,Urban_4,,False
2002,9,San Jose del Monte City,Urban_4,,False
2002,10,San Jose del Monte City,Urban_4,,False
2002,11,San Jose del Monte City,Urban_4,,False
2002,12,San Jose del Monte City,Urban_4,,False
2003,1,San Jose del Monte City,Urban_4,,False
2003,2,San Jose del Monte City,Urban_4,,False
2003,3,San Jose del Monte City,Urban_4,,False
2003,4,San Jose del Monte City,Urban_4,,False
2003,5,San Jose del Monte City,Urban_4,,False
2003,6,San Jose del Monte City,Urban_4,,False
2003,7,San Jose del Monte City,Urban_4,,False
2003,8,San Jose del Monte City,Urban_4,,False
2003,9,San Jose del Monte City,Urban_4,,False
2003,10,San Jose del Monte City,Urban_4,,False
2003,11,San Jose del Monte City,Urban_4,,False
2003,12,San Jose del Monte City,Urban_4,,False
2004,1,San Jose del Monte City,Urban_4,,False
2004,2,San Jose del Monte City,Urban_4,,False
2004,3,San Jose del Monte City,Urban_4,,False
2004,4,San Jose del Monte City,Urban_4,,False
2004,5,San Jose del Monte City,Urban_4,,False
2004,6,San Jose del Monte City,Urban_4,,False
2004,7,San Jose del Monte City,Urban_4,,False
2004,8,San Jose del Monte City,Urban_4,,False
2004,9,San Jose del Monte City,Urban_4,,False
2004,10,San Jose del Monte City,Urban_4,,False
2004,11,San Jose del Monte City,Urban_4,,False
2004,12,San Jose del Monte City,Urban_4,,False
2005,1,San Jose del Monte City,Urban_4,1077603.0,True
2005,2,San Jose del Monte City,Urban_4,1077603.0,True
2005,3,San Jose del Monte City,Urban_4,1077603.0,True
2005,4,San Jose del Monte City,Urban_4,1077603.0,True
2005,5,San Jose del Monte City,Urban_4,1077603.0,True
2005,6,San Jose del Monte City,Urban_4,1077603.0,True
2005,7,San Jose del Monte City,Urban_4,954224.0,True
2005,8,San Jose del Monte City,Urban_4,954224.0,True
2005,9,San Jose del Monte City,Urban_4,954224.0,True
2005,10,San Jose del Monte City,Urban_4,954224.0,True
2005,11,San Jose del Monte City,Urban_4,954224.0,True
2005,12,San Jose del Monte City,Urban_4,954224.0,True
2006,1,San Jose del Monte City,Urban_4,1176939.0,True
2006,2,San Jose del Monte City,Urban_4,1176939.0,True
2006,3,San Jose del Monte City,Urban_4,1176939.0,True
2006,4,San Jose del Monte City,Urban_4,1176939.0,True
2006,5,San Jose del Monte City,Urban_4,1176939.0,True
2006,6,San Jose del Monte City,Urban_4,1176939.0,True
2006,7,San Jose del Monte City,Urban_4,1038372.0,True
2006,8,San Jose del Monte City,Urban_4,1038372.0,True
2006,9,San Jose del Monte City,Urban_4,1038372.0,True
2006,10,San Jose del Monte City,Urban_4,1038372.0,True
2006,11,San Jose del Monte City,Urban_4,1038372.0,True
2006,12,San Jose del Monte City,Urban_4,1038372.0,True
2007,1,San Jose del Monte City,Urban_4,1286697.0,True
2007,2,San Jose del Monte City,Urban_4,1286697.0,True
2007,3,San Jose del Monte City,Urban_4,1286697.0,True
2007,4,San Jose del Monte City,Urban_4,1286697.0,True
2007,5,San Jose del Monte City,Urban_4,1286697.0,True
2007,6,San Jose del Monte City,Urban_4,1286697.0,True
2007,7,San Jose del Monte City,Urban_4,1038885.0,True
2007,8,San Jose del Monte City,Urban_4,1038885.0,True
2007,9,San Jose del Monte City,Urban_4,1038885.0,True
2007,10,San Jose del Monte City,Urban_4,1038885.0,True
2007,11,San Jose del Monte City,Urban_4,1038885.0,True
2007,12,San Jose del Monte City,Urban_4,1038885.0,True
2008,1,San Jose del Monte City,Urban_4,1151069.0,True
2008,2,San Jose del Monte City,Urban_4,1151069.0,True
2008,3,San Jose del Monte City,Urban_4,1151069.0,True
2008,4,San Jose del Monte City,Urban_4,1151069.0,True
2008,5,San Jose del Monte City,Urban_4,1151069.0,True
2008,6,San Jose del Monte City,Urban_4,1151069.0,True
2008,7,San Jose del Monte City,Urban_4,1128641.0,True
2008,8,San Jose del Monte City,Urban_4,1128641.0,True
2008,9,San Jose del Monte City,Urban_4,1128641.0,True
2008,10,San Jose del Monte City,Urban_4,1128641.0,True
2008,11,San Jose del Monte City,Urban_4,1128641.0,True
2008,12,San Jose del Monte City,Urban_4,1128641.0,True
2009,1,San Jose del Monte City,Urban_4,1292410.0,True
2009,2,San Jose del Monte City,Urban_4,1292410.0,True
2009,3,San Jose del Monte City,Urban_4,1292410.0,True
2009,4,San Jose del Monte City,Urban_4,1292410.0,True
2009,5,San Jose del Monte City,Urban_4,1292410.0,True
2009,6,San Jose del Monte City,Urban_4,1292410.0,True
2009,7,San Jose del Monte City,Urban_4,1286054.0,True
2009,8,San Jose del Monte City,Urban_4,1286054.0,True
2009,9,San Jose del Monte City,Urban_4,1286054.0,True
2009,10,San Jose del Monte City,Urban_4,1286054.0,True
2009,11,San Jose del Monte City,Urban_4,1286054.0,True
2009,12,San Jose del Monte City,Urban_4,1286054.0,True
2010,1,San Jose del Monte City,Urban_4,1434765.0,True
2010,2,San Jose del Monte City,Urban_4,1434765.0,True
2010,3,San Jose del Monte City,Urban_4,1434765.0,True
2010,4,San Jose del Monte City,Urban_4,1434765.0,True
2010,5,San Jose del Monte City,Urban_4,1434765.0,True
2010,6,San Jose del Monte City,Urban_4,1434765.0,True
2010,7,San Jose del Monte City,Urban_4,1269913.0,True
2010,8,San Jose del Monte City,Urban_4,1269913.0,True
2010,9,San Jose del Monte City,Urban_4,1269913.0,True
2010,10,San Jose del Monte City,Urban_4,1269913.0,True
2010,11,San Jose del Monte City,Urban_4,1269913.0,True
2010,12,San Jose del Monte City,Urban_4,1269913.0,True
2011,1,San Jose del Monte City,Urban_4,1269913.0,True
2011,2,San Jose del Monte City,Urban_4,1269913.0,True
2011,3,San Jose del Monte City,Urban_4,1269913.0,True
2011,4,San Jose del Monte City,Urban_4,1269913.0,True
2011,5,San Jose del Monte City,Urban_4,1269913.0,True
2011,6,San Jose del Monte City,Urban_4,1269913.0,True
2011,7,San Jose del Monte City,Urban_4,1541693.0,True
2011,8,San Jose del Monte City,Urban_4,1541693.0,True
2011,9,San Jose del Monte City,Urban_4,1541693.0,True
2011,10,San Jose del Monte City,Urban_4,1541693.0,True
2011,11,San Jose del Monte City,Urban_4,1541693.0,True
2011,12,San Jose del Monte City,Urban_4,1541693.0,True
2012,1,San Jose del Monte City,Urban_4,1541693.0,True
2012,2,San Jose del Monte City,Urban_4,1541693.0,True
2012,3,San Jose del Monte City,Urban_4,1541693.0,True
2012,4,San Jose del Monte City,Urban_4,1541693.0,True
2012,5,San Jose del Monte City,Urban_4,1541693.0,True
2012,6,San Jose del Monte City,Urban_4,1541693.0,True
2012,7,San Jose del Monte City,Urban_4,1720960.0,True
2012,8,San Jose del Monte City,Urban_4,1720960.0,True
2012,9,San Jose del Monte City,Urban_4,1720960.0,True
2012,10,San Jose del Monte City,Urban_4,1720960.0,True
2012,11,San Jose del Monte City,Urban_4,1720960.0,True
2012,12,San Jose del Monte City,Urban_4,1720960.0,True
2013,1,San Jose del Monte City,Urban_4,1720960.0,True
2013,2,San Jose del Monte City,Urban_4,1720960.0,True
2013,3,San Jose del Monte City,Urban_4,1720960.0,True
2013,4,San Jose del Monte City,Urban_4,1720960.0,True
2013,5,San Jose del Monte City,Urban_4,1720960.0,True
2013,6,San Jose del Monte City,Urban_4,1720960.0,True
2013,7,San Jose del Monte City,Urban_4,1720960.0,True
2013,8,San Jose del Monte City,Urban_4,1720960.0,True
2013,9,San Jose del Monte City,Urban_4,1720960.0,True
2013,10,San Jose del Monte City,Urban_4,1720960.0,True
2013,11,San Jose del Monte City,Urban_4,1720960.0,True
2013,12,San Jose del Monte City,Urban_4,1720960.0,True
2014,1,San Jose del Monte City,Urban_4,1524526.0,True
2014,2,San Jose del Monte City,Urban_4,1524526.0,True
2014,3,San Jose del Monte City,Urban_4,1524526.0,True
2014,4,San Jose del Monte City,Urban_4,1524526.0,True
2014,5,San Jose del Monte City,Urban_4,1524526.0,True
2014,6,San Jose del Monte City,Urban_4,1524526.0,True
2014,7,San Jose del Monte City,Urban_4,1337824.0,True
2014,8,San Jose del Monte City,Urban_4,1337824.0,True
2014,9,San Jose del Monte City,Urban_4,1337824.0,True
2014,10,San Jose del Monte City,Urban_4,1337824.0,True
2014,11,San Jose del Monte City,Urban_4,1337824.0,True
2014,12,San Jose del Monte City,Urban_4,1337824.0,True
2015,1,San Jose del Monte City,Urban_4,1620146.0,True
2015,2,San Jose del Monte City,Urban_4,1620146.0,True
2015,3,San Jose del Monte City,Urban_4,1620146.0,True
2015,4,San Jose del Monte City,Urban_4,1620146.0,True
2015,5,San Jose del Monte City,Urban_4,1620146.0,True
2015,6,San Jose del Monte City,Urban_4,1620146.0,True
2015,7,San Jose del Monte City,Urban_4,1524898.0,True
2015,8,San Jose del Monte City,Urban_4,1524898.0,True
2015,9,San Jose del Monte City,Urban_4,1524898.0,True
2015,10,San Jose del Monte City,Urban_4,1524898.0,True
2015,11,San Jose del Monte City,Urban_4,1524898.0,True
2015,12,San Jose del Monte City,Urban_4,1524898.0,True
2016,1,San Jose del Monte City,Urban_4,1707807.0,True
2016,2,San Jose del Monte City,Urban_4,1707807.0,True
2016,3,San Jose del Monte City,Urban_4,1707807.0,True
2016,4,San Jose del Monte City,Urban_4,1707807.0,True
2016,5,San Jose del Monte City,Urban_4,1707807.0,True
2016,6,San Jose del Monte City,Urban_4,1707807.0,True
2016,7,San Jose del Monte City,Urban_4,1597974.0,True
2016,8,San Jose del Monte City,Urban_4,1597974.0,True
2016,9,San Jose del Monte City,Urban_4,1597974.0,True
2016,10,San Jose del Monte City,Urban_4,1597974.0,True
2016,11,San Jose del Monte City,Urban_4,1597974.0,True
2016,12,San Jose del Monte City,Urban_4,1597974.0,True
2017,1,San Jose del Monte City,Urban_4,1748507.0,True
2017,2,San Jose del Monte City,Urban_4,1748507.0,True
2017,3,San Jose del Monte City,Urban_4,1748507.0,True
2017,4,San Jose del Monte City,Urban_4,1748507.0,True
2017,5,San Jose del Monte City,Urban_4,1748507.0,True
2017,6,San Jose del Monte City,Urban_4,1748507.0,True
2017,7,San Jose del Monte City,Urban_4,1748507.0,True
2017,8,San Jose del Monte City,Urban_4,1748507.0,True
2017,9,San Jose del Monte City,Urban_4,1748507.0,True
2017,10,San Jose del Monte City,Urban_4,1748507.0,True
2017,11,San Jose del Monte City,Urban_4,1748507.0,True
2017,12,San Jose del Monte City,Urban_4,1748507.0,True
2018,1,San Jose del Monte City,Urban_4,1748507.0,True
2018,2,San Jose del Monte City,Urban_4,1748507.0,True
2018,3,San Jose del Monte City,Urban_4,1748507.0,True
2018,4,San Jose del Monte City,Urban_4,1748507.0,True
2018,5,San Jose del Monte City,Urban_4,1748507.0,True
2018,6,San Jose del Monte City,Urban_4,1748507.0,True
2018,7,San Jose del Monte City,Urban_4,1748507.0,True
2018,8,San Jose del Monte City,Urban_4,1748507.0,True
2018,9,San Jose del Monte City,Urban_4,1748507.0,True
2018,10,San Jose del Monte City,Urban_4,1748507.0,True
2018,11,San Jose del Monte City,Urban_4,1748507.0,True
2018,12,San Jose del Monte City,Urban_4,1748507.0,True
2019,1,San Jose del Monte City,Urban_4,1748507.0,True
2019,2,San Jose del Monte City,Urban_4,1748507.0,True
2019,3,San Jose del Monte City,Urban_4,1748507.0,True
2019,4,San Jose del Monte City,Urban_4,1748507.0,True
2019,5,San Jose del Monte City,Urban_4,1748507.0,True
2019,6,San Jose del Monte City,Urban_4,1748507.0,True
2019,7,San Jose del Monte City,Urban_4,1748507.0,True
2019,8,San Jose del Monte City,Urban_4,1748507.0,True
2019,9,San Jose del Monte City,Urban_4,1748507.0,True
2019,10,San Jose del Monte City,Urban_4,1748507.0,True
2019,11,San Jose del Monte City,Urban_4,1748507.0,True
2019,12,San Jose del Monte City,Urban_4,1748507.0,True
2020,1,San Jose del Monte City,Urban_4,3256550.0,True
2020,2,San Jose del Monte City,Urban_4,3256550.0,True
2020,3,San Jose del Monte City,Urban_4,3256550.0,True
2020,4,San Jose del Monte City,Urban_4,3256550.0,True
2020,5,San Jose del Monte City,Urban_4,3256550.0,True
2020,6,San Jose del Monte City,Urban_4,3256550.0,True
2020,7,San Jose del Monte City,Urban_4,2891833.0,True
2020,8,San Jose del Monte City,Urban_4,2891833.0,True
2020,9,San Jose del Monte City,Urban_4,2891833.0,True
2020,10,San Jose del Monte City,Urban_4,2891833.0,True
2020,11,San Jose del Monte City,Urban_4,2891833.0,True
2020,12,San Jose del Monte City,Urban_4,2891833.0,True
2021,1,San Jose del Monte City,Urban_4,2891833.0,True
2021,2,San Jose del Monte City,Urban_4,2891833.0,True
2021,3,San Jose del Monte City,Urban_4,2891833.0,True
2021,4,San Jose del Monte City,Urban_4,2891833.0,True
2021,5,San Jose del Monte City,Urban_4,2891833.0,True
2021,6,San Jose del Monte City,Urban_4,2891833.0,True
2021,7,San Jose del Monte City,Urban_4,2891833.0,True
2021,8,San Jose del Monte City,Urban_4,2891833.0,True
2021,9,San Jose del Monte City,Urban_4,2891833.0,True
2021,10,San Jose del Monte City,Urban_4,2891833.0,True
2021,11,San Jose del Monte City,Urban_4,2891833.0,True
2021,12,San Jose del Monte City,Urban_4,2891833.0,True
2022,1,San Jose del Monte City,Urban_4,3021702.0,True
2022,2,San Jose del Monte City,Urban_4,3021702.0,True
2022,3,San Jose del Monte City,Urban_4,3021702.0,True
2022,4,San Jose del Monte City,Urban_4,3021702.0,True
2022,5,San Jose del Monte City,Urban_4,3021702.0,True
2022,6,San Jose del Monte City,Urban_4,3021702.0,True
2022,7,San Jose del Monte City,Urban_4,2978084.0,True
2022,8,San Jose del Monte City,Urban_4,2978084.0,True
2022,9,San Jose del Monte City,Urban_4,2978084.0,True
2022,10,San Jose del Monte City,Urban_4,2978084.0,True
2022,11,San Jose del Monte City,Urban_4,2978084.0,True
2022,12,San Jose del Monte City,Urban_4,2978084.0,True
2023,1,San Jose del Monte City,Urban_4,3316117.0,True
2023,2,San Jose del Monte City,Urban_4,3316117.0,True
2023,3,San Jose del Monte City,Urban_4,3316117.0,True
2023,4,San Jose del Monte City,Urban_4,3316117.0,True
2023,5,San Jose del Monte City,Urban_4,3316117.0,True
2023,6,San Jose del Monte City,Urban_4,3316117.0,True
2023,7,San Jose del Monte City,Urban_4,3129198.0,True
2023,8,San Jose del Monte City,Urban_4,3129198.0,True
2023,9,San Jose del Monte City,Urban_4,3129198.0,True
2023,10,San Jose del Monte City,Urban_4,3129198.0,True
2023,11,San Jose del Monte City,Urban_4,3129198.0,True
2023,12,San Jose del Monte City,Urban_4,3129198.0,True
2024,1,San Jose del Monte City,Urban_4,3745031.0,True
2024,2,San Jose del Monte City,Urban_4,3745031.0,True
2024,3,San Jose del Monte City,Urban_4,3745031.0,True
2024,4,San Jose del Monte City,Urban_4,3745031.0,True
2024,5,San Jose del Monte City,Urban_4,3745031.0,True
2024,6,San Jose del Monte City,Urban_4,3670680.0,True
2024,7,San Jose del Monte City,Urban_4,3670680.0,True
2024,8,San Jose del Monte City,Urban_4,3670680.0,True
2024,9,San Jose del Monte City,Urban_4,3670680.0,True
2024,10,San Jose del Monte City,Urban_4,3670680.0,True
2024,11,San Jose del Monte City,Urban_4,3670680.0,True
2024,12,San Jose del Monte City,Urban_4,3670680.0,True
2000,1,Santa Maria,Urban_4,,False
2000,2,Santa Maria,Urban_4,,False
2000,3,Santa Maria,Urban_4,,False
2000,4,Santa Maria,Urban_4,,False
2000,5,Santa Maria,Urban_4,,False
2000,6,Santa Maria,Urban_4,,False
2000,7,Santa Maria,Urban_4,,False
2000,8,Santa Maria,Urban_4,,False
2000,9,Santa Maria,Urban_4,,False
2000,10,Santa Maria,Urban_4,,False
2000,11,Santa Maria,Urban_4,,False
2000,12,Santa Maria,Urban_4,,False
2001,1,Santa Maria,Urban_4,,False
2001,2,Santa Maria,Urban_4,,False
2001,3,Santa Maria,Urban_4,,False
2001,4,Santa Maria,Urban_4,,False
2001,5,Santa Maria,Urban_4,,False
2001,6,Santa Maria,Urban_4,,False
2001,7,Santa Maria,Urban_4,,False
2001,8,Santa Maria,Urban_4,,False
2001,9,Santa Maria,Urban_4,,False
2001,10,Santa Maria,Urban_4,,False
2001,11,Santa Maria,Urban_4,,False
2001,12,Santa Maria,Urban_4,,False
2002,1,Santa Maria,Urban_4,,False
2002,2,Santa Maria,Urban_4,,False
2002,3,Santa Maria,Urban_4,,False
2002,4,Santa Maria,Urban_4,,False
2002,5,Santa Maria,Urban_4,,False
2002,6,Santa Maria,Urban_4,,False
2002,7,Santa Maria,Urban_4,,False
2002,8,Santa Maria,Urban_4,,False
2002,9,Santa Maria,Urban_4,,False
2002,10,Santa Maria,Urban_4,,False
2002,11,Santa Maria,Urban_4,,False
2002,12,Santa Maria,Urban_4,,False
2003,1,Santa Maria,Urban_4,,False
2003,2,Santa Maria,Urban_4,,False
2003,3,Santa Maria,Urban_4,,False
2003,4,Santa Maria,Urban_4,,False
2003,5,Santa Maria,Urban_4,,False
2003,6,Santa Maria,Urban_4,,False
2003,7,Santa Maria,Urban_4,,False
2003,8,Santa Maria,Urban_4,,False
2003,9,Santa Maria,Urban_4,,False
2003,10,Santa Maria,Urban_4,,False
2003,11,Santa Maria,Urban_4,,False
2003,12,Santa Maria,Urban_4,,False
2004,1,Santa Maria,Urban_4,,False
2004,2,Santa Maria,Urban_4,,False
2004,3,Santa Maria,Urban_4,,False
2004,4,Santa Maria,Urban_4,,False
2004,5,Santa Maria,Urban_4,,False
2004,6,Santa Maria,Urban_4,,False
2004,7,Santa Maria,Urban_4,,False
2004,8,Santa Maria,Urban_4,,False
2004,9,Santa Maria,Urban_4,,False
2004,10,Santa Maria,Urban_4,,False
2004,11,Santa Maria,Urban_4,,False
2004,12,Santa Maria,Urban_4,,False
2005,1,Santa Maria,Urban_4,164667.0,True
2005,2,Santa Maria,Urban_4,164667.0,True
2005,3,Santa Maria,Urban_4,164667.0,True
2005,4,Santa Maria,Urban_4,164667.0,True
2005,5,Santa Maria,Urban_4,164667.0,True
2005,6,Santa Maria,Urban_4,164667.0,True
2005,7,Santa Maria,Urban_4,170120.0,True
2005,8,Santa Maria,Urban_4,170120.0,True
2005,9,Santa Maria,Urban_4,170120.0,True
2005,10,Santa Maria,Urban_4,170120.0,True
2005,11,Santa Maria,Urban_4,170120.0,True
2005,12,Santa Maria,Urban_4,170120.0,True
2006,1,Santa Maria,Urban_4,192463.0,True
2006,2,Santa Maria,Urban_4,192463.0,True
2006,3,Santa Maria,Urban_4,192463.0,True
2006,4,Santa Maria,Urban_4,192463.0,True
2006,5,Santa Maria,Urban_4,192463.0,True
2006,6,Santa Maria,Urban_4,192463.0,True
2006,7,Santa Maria,Urban_4,202915.0,True
2006,8,Santa Maria,Urban_4,202915.0,True
2006,9,Santa Maria,Urban_4,202915.0,True
2006,10,Santa Maria,Urban_4,202915.0,True
2006,11,Santa Maria,Urban_4,202915.0,True
2006,12,Santa Maria,Urban_4,202915.0,True
2007,1,Santa Maria,Urban_4,223013.0,True
2007,2,Santa Maria,Urban_4,223013.0,True
2007,3,Santa Maria,Urban_4,223013.0,True
2007,4,Santa Maria,Urban_4,223013.0,True
2007,5,Santa Maria,Urban_4,223013.0,True
2007,6,Santa Maria,Urban_4,223013.0,True
2007,7,Santa Maria,Urban_4,240631.0,True
2007,8,Santa Maria,Urban_4,240631.0,True
2007,9,Santa Maria,Urban_4,240631.0,True
2007,10,Santa Maria,Urban_4,240631.0,True
2007,11,Santa Maria,Urban_4,240631.0,True
2007,12,Santa Maria,Urban_4,240631.0,True
2008,1,Santa Maria,Urban_4,251480.0,True
2008,2,Santa Maria,Urban_4,251480.0,True
2008,3,Santa Maria,Urban_4,251480.0,True
2008,4,Santa Maria,Urban_4,251480.0,True
2008,5,Santa Maria,Urban_4,251480.0,True
2008,6,Santa Maria,Urban_4,251480.0,True
2008,7,Santa Maria,Urban_4,262575.0,True
2008,8,Santa Maria,Urban_4,262575.0,True
2008,9,Santa Maria,Urban_4,262575.0,True
2008,10,Santa Maria,Urban_4,262575.0,True
2008,11,Santa Maria,Urban_4,262575.0,True
2008,12,Santa Maria,Urban_4,262575.0,True
2009,1,Santa Maria,Urban_4,271795.0,True
2009,2,Santa Maria,Urban_4,271795.0,True
2009,3,Santa Maria,Urban_4,271795.0,True
2009,4,Santa Maria,Urban_4,271795.0,True
2009,5,Santa Maria,Urban_4,271795.0,True
2009,6,Santa Maria,Urban_4,271795.0,True
2009,7,Santa Maria,Urban_4,318597.0,True
2009,8,Santa Maria,Urban_4,318597.0,True
2009,9,Santa Maria,Urban_4,318597.0,True
2009,10,Santa Maria,Urban_4,318597.0,True
2009,11,Santa Maria,Urban_4,318597.0,True
2009,12,Santa Maria,Urban_4,318597.0,True
2010,1,Santa Maria,Urban_4,350271.0,True
2010,2,Santa Maria,Urban_4,350271.0,True
2010,3,Santa Maria,Urban_4,350271.0,True
2010,4,Santa Maria,Urban_4,350271.0,True
2010,5,Santa Maria,Urban_4,350271.0,True
2010,6,Santa Maria,Urban_4,350271.0,True
2010,7,Santa Maria,Urban_4,346546.0,True
2010,8,Santa Maria,Urban_4,346546.0,True
2010,9,Santa Maria,Urban_4,346546.0,True
2010,10,Santa Maria,Urban_4,346546.0,True
2010,11,Santa Maria,Urban_4,346546.0,True
2010,12,Santa Maria,Urban_4,346546.0,True
2011,1,Santa Maria,Urban_4,392461.0,True
2011,2,Santa Maria,Urban_4,392461.0,True
2011,3,Santa Maria,Urban_4,392461.0,True
2011,4,Santa Maria,Urban_4,392461.0,True
2011,5,Santa Maria,Urban_4,392461.0,True
2011,6,Santa Maria,Urban_4,392461.0,True
2011,7,Santa Maria,Urban_4,407880.0,True
2011,8,Santa Maria,Urban_4,407880.0,True
2011,9,Santa Maria,Urban_4,407880.0,True
2011,10,Santa Maria,Urban_4,407880.0,True
2011,11,Santa Maria,Urban_4,407880.0,True
2011,12,Santa Maria,Urban_4,407880.0,True
2012,1,Santa Maria,Urban_4,438903.0,True
2012,2,Santa Maria,Urban_4,438903.0,True
2012,3,Santa Maria,Urban_4,438903.0,True
2012,4,Santa Maria,Urban_4,438903.0,True
2012,5,Santa Maria,Urban_4,438903.0,True
2012,6,Santa Maria,Urban_4,438903.0,True
2012,7,Santa Maria,Urban_4,447028.0,True
2012,8,Santa Maria,Urban_4,447028.0,True
2012,9,Santa Maria,Urban_4,447028.0,True
2012,10,Santa Maria,Urban_4,447028.0,True
2012,11,Santa Maria,Urban_4,447028.0,True
2012,12,Santa Maria,Urban_4,447028.0,True
2013,1,Santa Maria,Urban_4,447948.0,True
2013,2,Santa Maria,Urban_4,447948.0,True
2013,3,Santa Maria,Urban_4,447948.0,True
2013,4,Santa Maria,Urban_4,447948.0,True
2013,5,Santa Maria,Urban_4,447948.0,True
2013,6,Santa Maria,Urban_4,447948.0,True
2013,7,Santa Maria,Urban_4,448721.0,True
2013,8,Santa Maria,Urban_4,448721.0,True
2013,9,Santa Maria,Urban_4,448721.0,True
2013,10,Santa Maria,Urban_4,448721.0,True
2013,11,Santa Maria,Urban_4,448721.0,True
2013,12,Santa Maria,Urban_4,448721.0,True
2014,1,Santa Maria,Urban_4,534234.0,True
2014,2,Santa Maria,Urban_4,534234.0,True
2014,3,Santa Maria,Urban_4,534234.0,True
2014,4,Santa Maria,Urban_4,534234.0,True
2014,5,Santa Maria,Urban_4,534234.0,True
2014,6,Santa Maria,Urban_4,534234.0,True
2014,7,Santa Maria,Urban_4,519511.0,True
2014,8,Santa Maria,Urban_4,519511.0,True
2014,9,Santa Maria,Urban_4,519511.0,True
2014,10,Santa Maria,Urban_4,519511.0,True
2014,11,Santa Maria,Urban_4,519511.0,True
2014,12,Santa Maria,Urban_4,519511.0,True
2015,1,Santa Maria,Urban_4,628413.0,True
2015,2,Santa Maria,Urban_4,628413.0,True
2015,3,Santa Maria,Urban_4,628413.0,True
2015,4,Santa Maria,Urban_4,628413.0,True
2015,5,Santa Maria,Urban_4,628413.0,True
2015,6,Santa Maria,Urban_4,628413.0,True
2015,7,Santa Maria,Urban_4,627118.0,True
2015,8,Santa Maria,Urban_4,627118.0,True
2015,9,Santa Maria,Urban_4,627118.0,True
2015,10,Santa Maria,Urban_4,627118.0,True
2015,11,Santa Maria,Urban_4,627118.0,True
2015,12,Santa Maria,Urban_4,627118.0,True
2016,1,Santa Maria,Urban_4,689901.0,True
2016,2,Santa Maria,Urban_4,689901.0,True
2016,3,Santa Maria,Urban_4,689901.0,True
2016,4,Santa Maria,Urban_4,689901.0,True
2016,5,Santa Maria,Urban_4,689901.0,True
2016,6,Santa Maria,Urban_4,689901.0,True
2016,7,Santa Maria,Urban_4,687879.0,True
2016,8,Santa Maria,Urban_4,687879.0,True
2016,9,Santa Maria,Urban_4,687879.0,True
2016,10,Santa Maria,Urban_4,687879.0,True
2016,11,Santa Maria,Urban_4,687879.0,True
2016,12,Santa Maria,Urban_4,687879.0,True
2017,1,Santa Maria,Urban_4,796747.0,True
2017,2,Santa Maria,Urban_4,796747.0,True
2017,3,Santa Maria,Urban_4,796747.0,True
2017,4,Santa Maria,Urban_4,796747.0,True
2017,5,Santa Maria,Urban_4,796747.0,True
2017,6,Santa Maria,Urban_4,796747.0,True
2017,7,Santa Maria,Urban_4,786758.0,True
2017,8,Santa Maria,Urban_4,786758.0,True
2017,9,Santa Maria,Urban_4,786758.0,True
2017,10,Santa Maria,Urban_4,786758.0,True
2017,11,Santa Maria,Urban_4,786758.0,True
2017,12,Santa Maria,Urban_4,786758.0,True
2018,1,Santa Maria,Urban_4,876005.0,True
2018,2,Santa Maria,Urban_4,876005.0,True
2018,3,Santa Maria,Urban_4,876005.0,True
2018,4,Santa Maria,Urban_4,876005.0,True
